"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"
"Temporal_Pole_Mid_R"	5.91303887835844	4.08590950567308	4.8846507637816	3.55817454049209	6.21613125422752	3.46410161513775	5.85414622617023	2.78301522546567	5.89984543023196	3.22229912932243	5.73003781255703	2.9453662729365	4.58257569495584	1.38667408347243	3.2659863237109	2.39343316948056	6.11905107591461	5.62731433871138	5.12671795539989	4.46535485033317	4.25717387614891	3.37203028386373	5.63121002234773	5.18347576946508	8.21245666316995	3.74234260926605	6.86168940254174	5.11724602658029	7.08697574605877	6.80685928555405	6.48037154112361	5.81040149647503	7.14119659032867	5.51924532572319	6.84153606846309	4.98486674191347	7.10785578306517	5.7412668558786	5.19471364310749	3.36807953165355	7.23105693782315	5.80166407108261	6.78522986068233	6.26543994504121	7.27368371735697	6.9886856145276	7.650651444973	6.99443192275669	6.48804833843199	7.05691150575094	10.4278056385216	10.8635951284574	6.02256106901917	6.35993557261431	11.1387819696821	10.9645446297625	6.76436351452328	6.09766583722168	5.33001790889026	3.75952012062399	3.61600814077373	2.8416933752497	7.58161697994131	3.21624972523621	8.77411389411294	3.9604789178112	9.55190064699949	4.16378177282208	5.82771517414359	1	7.16625511374053	3.63602663015171	5.49613929679837	0	4.58108663701402	2.22457140787118	5.3520978260926	3.38367778642099	6.3542539459701	3.70355397648496	5.72357049919535	3.15666580541751	4.50396650583841	1.60609634036861	4.33736659783146	3.11405170279217	10.2652325838239	4.40279631423206	9.53658369498368	4.77439753213657	8.84062364915644	7.24114000190107	8.83721593841458	9.34028713988075	8.5663048595861	5.74456264653803	9.56487543595122	6.29196193938973	5.93463209946736	4.68019385916727	10.7881341474714	8.86987591768795	10.0085821758987	5.80127243841917	5.21536192416212	4.96503612377667	4.22023572924423	2.31960826957309	7.6700240086119	7.98626870352344	6.40312423743285	8.37949879169393	8.66348659605358	9.88285038373632	9.02097826072582	7.82360474517925
"Temporal_Inf_L"	5.75832209773776	5.75385698718761	5.64279376686116	7.97001958098047	5.15026017363347	6.11884005039689	5.55936525658054	7.24475579205307	3.29331321767085	7.09296968681681	3.86444850711598	7.33280798826075	3.36207843878923	5.75007485877729	3.5821243864884	4.37149466838733	7.35388346318119	7.89577631282001	7.21470880364463	7.79277054244976	6.07550530457199	6.63546620552813	7.00281898125394	7.74171883539539	3.31290033686124	8.01824841797183	4.48728889078962	7.02360551873172	6.76836840093762	7.19421689669951	5.54192373281039	6.06740448043367	4.17854818096696	6.96444170597056	4.6443486685118	4.86873536359772	3.89820027934269	6.84874899350423	2.18762754730194	5.00486340653976	3.64331925805828	6.66550988912468	5.01603984610419	5.39368179249467	6.12284318214125	6.44456159104088	5.43796180304979	5.95982218857916	4.15822674624684	6.01015400963338	7.19299175828685	9.07100798371978	3.20793542223072	5.51627304370287	7.03304828050697	9.95609832240068	3.50887009052335	6.19147760267762	2.3045409718443	3.91824058843836	2.43073380262462	3.33591345572255	4.02852425009305	8.91765609136921	3.0346260434987	7.65330214403333	2.67380884345596	8.41347234225754	3.0390539739537	6.90450571511998	1.4073716569176	6.43642650908845	3.19640127832465	6.68372644339402	0	4.80962354373797	1.29393473598061	5.10257110524273	2.28116279640531	6.77605295264295	2.47081732865968	6.41529643654869	2.46940462129507	5.07332596662548	4.02482337342286	5.12263402073043	6.44343519738168	9.99871786652463	6.46004201667008	9.02560460365611	3.2764217919914	8.49714954485308	4.05830993371284	10.3312603180365	4.94841814171591	6.1302071133312	4.52623928943921	6.74917786616702	2.48827035542807	5.05790228048419	4.20197163919102	10.5670549635369	4.47100648511037	6.56288264190581	3.11417937947498	4.54738749521901	1.75143725766368	3.49451720348275	5.87885835938884	6.0405136270063	4.59546985576734	5.85764457781453	6.09524404761614	7.08915351512263	6.60469160669234	5.74743134217078
"Temporal_Inf_R"	7.00359619854188	4.86170055798603	7.23633097510806	6.78724293558634	7.32444414371415	4.36502406803259	8.06805168203112	5.42338707941148	6.64012010196754	3.81171838942648	6.871918978004	4.28586200649136	5.98708928405432	3.41685983462544	4.56341344478464	3.86854439535488	7.94571131857991	7.54851637757298	7.94889747689992	7.47926426457803	6.9116270324211	6.24075787252874	7.70167445908253	7.3377179874371	8.61594846208092	3.19855736712181	6.95372595345557	4.61407143122143	7.24910681046635	6.72564006130526	6.12196609754755	5.55270527627457	6.88625658840306	4.4836869065382	5.82418402807426	3.82645602412781	6.44081903610929	4.15511542885746	4.96047500672655	2.30005835934131	6.32182077153688	3.82008637819991	5.50588358924893	4.76221466595009	6.66354843141713	6.08985475485679	6.15492622889315	5.26320232380427	4.7171637651165	4.50961033414791	7.80282371779694	7.52811838188544	4.58007905859785	3.86604985268098	8.66025403784439	7.41261780040407	5.47722557505166	3.73100283645096	4.37035467668243	2.07510599250083	3.48057703204117	2.46659092604756	8.7326709536506	4.21745008813402	8.80298456851043	2.68579283379553	9.61575200216625	2.29557463859233	7.18882781008273	3.00552741141166	6.94962569476208	1.29455091401054	6.99055967203642	3.09999330744827	4.59383432876676	0	4.87965930353409	1.30217209842365	6.32699487889242	2.51238069121474	6.00976571511879	2.79437124203243	5.28918804771409	2.58858215549702	5.26205691986398	4.0735573804478	11.8660680694395	5.71547606649408	10.8800275734945	5.69975258122486	7.47122995954707	3.53936883963027	7.25773372308331	5.15892021951545	7.15339448315126	3.98478414382727	7.94139719908809	3.68883133736337	4.82311220556994	2.41086302729924	9.36250851303034	4.95522117240693	8.69982003761392	3.567378656127	4.34198459102278	3.58225895009285	4.00810866431227	1.46081504049085	5.81419625131286	5.95306848526404	4.48600717286872	5.69139701655051	5.92891221051552	6.92908328149916	6.48544336262033	5.86852284987972
"Fusiform_L"	5.88804422097877	5.48905920831306	6.04268307058949	7.855127643968	5.48313306435644	5.7527513054796	6.19013384421902	7.03713262069399	3.81118842786662	6.41252196535843	4.44427410575046	6.78582679232785	3.90741054188796	5.36081076060509	3.52604448223809	4.06857033917456	7.46400983292959	7.84837657897308	7.48061077534812	7.84470483443411	6.23509988598701	6.5534005541802	7.02907495598405	7.58547781515512	3.87776185924781	6.9566422787773	4.55321733277363	6.26759592034216	6.4591578956332	6.68600797955721	4.96157483873646	5.3944859318474	4.13793626778995	6.08502968003415	4.13050465467479	4.18867419490173	3.66815095274223	5.85443831204385	2.29146908440504	4.27671234201879	3.28563373628153	5.56294636319169	4.22948278045483	4.44750805157815	5.64348481554698	5.76893192363789	4.19492581548263	4.56696210375594	3.01033079631923	4.49335552815922	5.66837144007066	7.19513109709787	2.03322082620275	3.94721266273785	5.66964968373108	8.04137530613758	2.80683217850781	4.96644793545059	1.71252073643716	3.06695385094663	1.95369742755728	2.66242287685883	4.58507369224953	7.84062560233975	3.30309669268007	6.4293917792965	3.42728298462739	7.10040353339714	3.82765507801139	6.20366643029936	1.95015096930694	5.28954727219897	3.91296827928837	6.04066441345789	1.00097418435182	3.9521713170937	0	3.91300322040483	1.75154253004827	5.39240337738166	2.04426327699712	5.16466444846596	2.55071018521893	4.37321392113398	3.91238711126168	4.6572153882351	6.63997633386488	8.76326832836196	6.22351531348183	7.76580274715321	2.23067335449586	6.58280588604383	2.92681824858343	8.01880320367554	2.66310068588439	4.29409505442632	2.00984419401369	4.74981553995009	1.25760100337426	3.70822839836035	3.06495340811886	8.35507204730532	3.24893144826965	5.08616236656358	2.12620664964183	3.32139642441922	1.24941544773504	2.73098012207787	3.64591318147172	3.77733936560204	2.90785510329782	3.83979166101496	4.13569824818011	4.76393975100646	4.3322387610711	3.6374124361652
"Fusiform_R"	6.57660995963354	4.82914181682656	6.8515637071872	6.90234918288145	6.75842133880433	4.5443810899939	7.56467441899654	5.74422657945689	5.86777791076511	4.20852454336633	6.22356042812438	4.74649313496733	5.41822321957511	3.76806941382958	4.03762374402095	3.58068510789826	7.68341238452335	7.47300281976921	7.73065364509023	7.43700819611562	6.5534005541802	6.0900111078813	7.28914116665115	7.13958571700952	7.31900958016642	3.70377492809009	6.15984647611217	4.621538779417	6.71759824089876	6.32099319371212	5.33158863009649	4.97649979797392	5.97816113834568	4.3841406974654	5.02689965105543	3.49338448274913	5.492200390525	4.00827220342909	4.20113099785398	2.43747311119225	5.28823390816208	3.58141011652016	4.64969591813782	4.03306010003469	6.01556733481658	5.53666652950968	4.80935236075193	4.03072614385463	3.59602176703918	3.36481072565935	6.30734561409569	6.17158776776457	3.36601624468408	2.57946865392572	7.08642302606525	6.28595850577167	4.42933941113657	3.19782967802876	3.45490428758361	1.68332064866024	2.72709936346571	1.91985434550765	7.5189328461583	4.55746550214905	7.26677164559708	2.92989243197107	8.02142653036787	2.99249998826655	6.29165365070085	3.59863966921942	5.71153408653241	1.75577863658539	6.14755665530532	3.62105415521789	3.74269919589528	1	3.71018494319402	0	4.9096780211746	1.85655824326583	4.68448977418507	2.15860475031561	4.38084886006056	2.50227169515295	4.62368749547122	3.81718236740841	10.0862353163677	5.61134382186473	9.08786474999962	5.1763763189003	5.82164635348629	2.64135271897687	5.663240164131	3.9591285398659	4.82455342902052	2.08913522331811	5.53576885735895	1.60606327781207	3.54304833291358	1.29986736723936	7.33471061446734	4.04492840272019	6.75771164423776	2.66592251521736	3.19905646467063	2.47338776960337	3.07693556441022	1	3.53380883439509	3.67257469332467	2.8668684851668	3.82936025988676	4.13569824818011	4.74341649025257	4.28411700780749	3.75338674904573
"Hippocampus_L"	4.60254855894102	4.43671932530122	4.68493309779778	6.33700053318412	4.24306459087087	4.73764631656534	4.87075959840152	5.84252814585733	2.81840313411958	5.36343391472891	3.37303401859009	5.66781153455554	2.90166208527851	4.44401972258966	2.3367672326649	2.94625395564164	5.89333040678885	6.28510044169455	5.9058117745796	6.2411148965161	4.74527628898714	5.08862630255542	5.22708029602116	5.80890876607918	2.7543456124979	5.96313460849027	3.70340813144858	5.37202202989295	5.24919556256519	5.52675719070822	3.87607061919363	4.22625650181561	3.53506559227999	5.36302796613231	3.99936381709339	3.95839997858887	3.47821544889527	5.40650385292306	2.12952664245607	3.87428278705801	3.42772220853804	5.3173722786285	4.01350180282898	4.19445379315958	4.91107982382401	5.09937222825537	3.70064929367877	4.02024099555458	3.590109871423	4.81157141817464	6.14498735273047	7.48390603612326	2.76178402131524	4.32406764234901	6.2998734746899	8.24513801491253	3.38257282875017	5.09964404902456	2.47680145642428	3.29422283555135	1.10023920844036	1.98277984889991	2.83516629828504	6.381967423665	2.27412440096068	5.53690377113297	2.82974604630295	6.35070552570006	2.76518108179091	5.26240876957418	2.14710004658344	4.9343972136492	3.06609579045183	5.20971005317707	1.28190282541274	3.72247734806239	1.27235706786394	3.76145593150281	0	4.54840007721521	1	4.32377560252529	1.35977188963323	3.50972674409017	2.50974197496007	3.41845341562369	3.70809924354783	6.82097068060265	3.2458765050005	5.83644605595756	3.94006299258555	7.09022692369274	4.5898001111422	8.89564669489981	2.86998991379119	3.97891639783177	2.93347288344289	4.73306128830786	2.37973119645389	3.9952078573905	5.18252697615612	9.14343533025494	5.12470743190538	5.64157610534334	2.94925638213214	3.86713733027697	1.76694027122535	2.72849046070804	3.749796742459	3.64758523530026	3.1772117581636	4.79165942028438	5.33291665038935	6.20188798948726	5.53260843522845	4.4289258986107
"Hippocampus_R"	5.34359025698382	3.76842378345441	5.55936525658054	5.37164271471451	5.58711261190693	3.50426857116139	6.30235084458365	4.54322865822607	4.97130128618126	3.09638357457146	5.23083504042383	3.58270378671719	4.5085896855204	2.80298935269023	2.98794830135101	2.4148737276046	6.1482513794473	5.91860209392967	6.19574718956432	5.84341120797215	5.12720540783355	4.62792038164266	5.5547514037889	5.35944812555606	6.33235859945556	2.67658412236615	5.318031304312	3.77468884307951	5.543440243182	5.19181615188317	4.31144021719094	3.82762559602546	5.31491715559715	3.77742842648823	4.80272399381999	3.3762377470016	5.1235456923009	3.79481632161907	3.87105280691016	2.21382174336811	5.12832446473134	3.67873932596361	4.41903483268225	3.87213669993078	5.29490049226816	4.91364273142506	4.3469649062425	3.59653512912983	4.05557793887636	4.03581526807766	6.69955655032589	6.7509422482301	3.73335084029509	3.43156083380399	7.44837303507049	6.93011895082374	4.63424108956261	3.78776104816048	3.71556920880967	2.3540619997036	2.10045216882012	1.13667735009988	6.17431270706142	2.7460851418988	6.37274982236926	1.9802394589056	7.23486583027561	2.52404170267726	5.35794243808305	2.60465590148588	5.37583611167732	1.9948208803869	5.3314658680223	2.83282478553831	3.55244747194602	1.37902480097691	3.65445602791097	1.32697760539407	4.24336810087296	0	4.0345728123034	1	3.5651373159575	1.38853530852849	3.41195461032942	2.46119305711027	7.93837874775808	3.14194125848891	6.95521387162178	2.68900896814593	6.33692563519757	4.56647710804451	6.42003640720826	6.32169719471652	4.78346934215831	2.23188449773167	5.65103623473746	2.5831951525701	3.88942920934012	2.51356473217525	8.04658155662855	6.35685760059299	7.51093478963447	4.10139349141588	3.71534299693927	3.36201835521677	3.15034527070849	1.5014556044182	3.8094875143451	3.712207942031	3.23534474535586	4.86867538453736	5.40962105881734	6.28684262916628	5.60813868517845	4.62197331911786
"ParaHippocampal_L"	4.86471660283508	4.56728046988416	4.34977709172132	5.85998241801065	4.52053667152045	4.76068504917145	4.62470004079072	5.47969223834943	3.15730161041347	5.32382059177717	3.53152914658899	5.53093490071185	2.73589456076418	4.14243643455456	2.03997843799669	2.63729529262104	5.97881833280761	6.30485874394459	5.56205143674266	5.85739625679285	4.25233499870089	4.57229508594329	5.20311141732066	5.74628026136085	3.48276178192388	5.93641521804411	4.30923849697845	5.643733173878	5.78168902034068	6.01986201990866	4.49667607169784	4.69704172399371	4.22465171572821	5.69361408766965	4.6066662616041	4.3111180150743	4.16102403711682	5.73604464782944	2.62558330807484	3.9970626799081	4.08941841090897	5.62357588001028	4.63663246933997	4.71690368015596	5.53958936742718	5.67748297660506	4.48735597388525	4.63540861057717	3.99918292308411	5.1881666483192	6.92872617273995	8.19831625277599	3.12903334485311	4.55802695868482	7.1429503099514	8.90162558486355	3.88832195414007	5.37154569790795	2.77587005197551	3.36035124767596	1.47053439126088	2.10404162279231	3.15139615248919	6.14910362653258	3.24497315031552	5.53385900666235	3.69852733903806	6.29829654159303	2.49811249501215	4.87945987079568	2.71560626279241	4.88664612437074	2.52814347574703	4.69262686434441	1.3884794718197	3.53583607540519	1.48499553076242	3.58893226219285	1	4.32459566428753	0	3.87572916955567	1	3.13943635164986	2.62458496054889	3.37899756156657	4.09267638593623	6.57403595350289	3.55065386332473	5.61705279050162	4.15149849560808	6.91196019942604	4.6484872523155	8.56301939766688	2.84234891743098	3.72413196308948	3.23223891769353	4.59479591850501	2.56199722623465	3.90598322843851	5.06622805119022	8.66303600195014	4.78423336480244	5.22869828105292	2.63144984787603	3.47909074302325	1.41053549746555	2.42479105295393	3.59369366339724	3.83342170276367	3.48284043774516	5.03269311601651	5.42660114620561	6.05059964776723	5.23356894503541	4.06675073473425
"ParaHippocampal_R"	5.42874046364189	3.98087028729583	5.14145693741106	4.95678292541614	5.59193921396342	3.70303499759106	5.90461565059983	4.29105201706148	4.89962134334645	3.4206329716892	5.08481522888981	3.72699757833368	4.19076365356005	2.63949657108327	2.6561217626211	2.11198510876766	6.14784676943867	5.94836822810377	5.80512032306979	5.47556555817006	4.60690019555066	4.12595799927298	5.43925788281724	5.31197752848766	6.27998977745492	3.27382783877661	5.52477862071839	4.35058458220232	5.9506226489259	5.69692504382452	4.76430106031319	4.33357869505333	5.55347275158968	4.42757815016992	5.18610396157409	3.8346556613009	5.38810730110161	4.458713512098	3.95615505139746	2.68415684835614	5.37176952046342	4.33131069838341	4.90199022813401	4.43606678540688	5.78045578347834	5.482805037491	4.90758755239431	4.27693906809622	4.35214619131621	4.57245197603766	7.32031123120726	7.59657584716758	3.89150238978125	3.85151221489215	7.99864118894986	7.84698803611539	4.85258890156781	4.33104626891003	3.77407423928523	2.60248335346791	2.18639437570918	1.43979472479848	5.93411665355639	3.03125792207854	6.35104880279804	2.74885062804091	7.14926152119976	3.23863613963406	4.91675993942015	2.44270443960237	5.28931318573914	2.53866649763353	4.76672823991546	2.41451351594316	3.36331545327027	1.53380706171412	3.50011633124494	1.54286576947209	4.03380774681585	1	3.61580891006066	0	3.20012754847844	1	3.34771135475283	2.52951920984012	7.61342798706901	3.38359541741	6.64669627924817	2.86669648165771	6.20192352594634	4.80067824665505	6.25608137869605	6.38144901775961	4.55088192725207	2.17461995820346	5.5179134118843	2.79686072347946	3.83572235145439	2.67384092409334	7.65611922687739	6.25848821192428	7.02376916856849	3.87528800773015	3.39644653374726	3.05085107923876	2.8164636572247	1.25101900212959	3.67091402188849	3.88084727988053	3.52001882727617	5.10529137268384	5.51579550019759	6.17429762965086	5.35792096555844	4.29796783055987
"Amygdala_L"	4.15612575543186	4.12310562561766	3.3180334227359	4.97935130252319	3.77420247423833	4.36210841473283	3.56121369629151	4.84827716882931	2.58016137177552	5.06490717304205	2.77624695764107	5.14426901023217	1.90394327646598	3.78848480000776	1.31864764631052	2.15307659678311	5.05098384584086	5.43482414001004	4.46502140923995	4.84298930976989	3.22581499050103	3.70294000840985	4.15014267351453	4.79445952170452	3.12891729785083	5.91607978309962	4.03010196574536	5.54169151321022	5.38767361920032	5.72099027526964	4.3753332067234	4.52214117045789	4.14992220464863	5.74516288295851	4.85331921257348	4.5148312469521	4.33503254942924	5.9638765366034	2.699513922039	4.12127399342231	4.44304332701851	5.99105537276157	4.96083017907021	5.06838481078183	5.48706785715875	5.71694439691432	5.00129853267999	5.16104288263173	4.73790168938747	6.00040649029551	7.83248530716506	9.15838993462772	3.91786589900859	5.43071661264232	8.05326470841286	9.82726926663445	4.47509273942508	5.9555144921528	3.35179734687905	3.82313497955961	1.555973210431	2.21119436752481	2.15434940853284	5.9049853902458	3.2484209711751	5.68162818885612	3.74165738677394	6.52480143053144	1.61654184825813	4.68820361247602	3.04597969100128	5.23647683611533	1.83519059726827	4.54119000252182	1.7065405655168	3.82691770819535	2.27863608556159	4.12749704834031	1.67221299369916	4.69947937360924	1.22977464562104	4.21833216344265	0	3.08036302465089	1.95975443619837	2.96143798559564	2.62882374565399	6.19966913922811	2.37170824512628	5.34214016462143	5.28922523763716	7.99515357076742	5.83405044358662	9.99337129699072	4.47948540277611	4.72515637876021	4.9271001399884	5.67499845609102	3.46717126714916	4.67282024500682	6.54278845814847	10.0300752558769	6.26115166738678	6.19619699032053	3.53633431357366	4.37702764907008	2.11057941204435	2.84383168291949	5.03403053374075	5.15846450967349	4.45025097357561	6.31506136153878	6.7705243519243	7.71678563184211	6.8654312567721	5.57269638998439
